Language accepted: Java1.7 Parser
Command line: ../soco/java 
Comparing 064.java-231.java: 0.0
Comparing 064.java-232.java: 0.0
Comparing 064.java-233.java: 2.1141648
Comparing 064.java-234.java: 4.628737
Comparing 064.java-235.java: 0.0
Comparing 064.java-236.java: 0.0
Comparing 064.java-237.java: 0.0
Comparing 064.java-238.java: 0.0
Comparing 064.java-239.java: 0.0
Comparing 064.java-240.java: 0.0
Comparing 064.java-241.java: 3.969129
Comparing 064.java-242.java: 2.9015543
Comparing 064.java-243.java: 0.0
Comparing 064.java-244.java: 2.1762786
Comparing 064.java-245.java: 3.257329
Comparing 064.java-246.java: 2.5641026
Comparing 064.java-247.java: 0.0
Comparing 064.java-248.java: 0.0
Comparing 064.java-249.java: 0.0
Comparing 064.java-250.java: 0.0
Comparing 064.java-251.java: 0.0
Comparing 064.java-252.java: 0.0
Comparing 064.java-253.java: 7.3354907
Comparing 064.java-254.java: 1.6378525
Comparing 064.java-255.java: 0.0
Comparing 064.java-256.java: 2.2962112
Comparing 064.java-257.java: 5.9957175
Comparing 064.java-258.java: 5.19774
Comparing 065.java-066.java: 13.245033
Comparing 065.java-067.java: 0.0
Comparing 065.java-068.java: 39.72603
Comparing 065.java-069.java: 0.0
Comparing 065.java-070.java: 0.0
Comparing 065.java-071.java: 0.0
Comparing 065.java-072.java: 0.0
Comparing 065.java-073.java: 0.0
Comparing 065.java-074.java: 0.0
Comparing 065.java-075.java: 17.094017
Comparing 065.java-076.java: 0.0
Comparing 065.java-077.java: 0.0
Comparing 065.java-078.java: 0.0
Comparing 065.java-079.java: 0.0
Comparing 065.java-080.java: 0.0
Comparing 065.java-081.java: 8.29493
Comparing 065.java-082.java: 0.0
Comparing 065.java-083.java: 12.080537
Comparing 065.java-084.java: 0.0
Comparing 065.java-085.java: 0.0
Comparing 065.java-086.java: 0.0
Comparing 065.java-087.java: 0.0
Comparing 065.java-088.java: 0.0
Comparing 065.java-089.java: 0.0
Comparing 065.java-090.java: 0.0
Comparing 065.java-091.java: 0.0
Comparing 065.java-092.java: 15.5172415
Comparing 065.java-093.java: 5.4545455
Comparing 065.java-094.java: 0.0
Comparing 065.java-095.java: 0.0
Comparing 065.java-096.java: 0.0
Comparing 065.java-097.java: 0.0
Comparing 065.java-098.java: 0.0
Comparing 065.java-099.java: 0.0
Comparing 065.java-100.java: 0.0
Comparing 065.java-101.java: 0.0
Comparing 065.java-102.java: 0.0
Comparing 065.java-103.java: 0.0
Comparing 065.java-104.java: 0.0
Comparing 065.java-105.java: 0.0
Comparing 065.java-106.java: 0.0
Comparing 065.java-107.java: 0.0
Comparing 065.java-108.java: 0.0
Comparing 065.java-109.java: 0.0
Comparing 065.java-110.java: 0.0
Comparing 065.java-111.java: 0.0
Comparing 065.java-112.java: 0.0
Comparing 065.java-113.java: 0.0
Comparing 065.java-114.java: 0.0
Comparing 065.java-115.java: 0.0
Comparing 065.java-116.java: 0.0
Comparing 065.java-117.java: 0.0
Comparing 065.java-118.java: 0.0
Comparing 065.java-119.java: 0.0
Comparing 065.java-120.java: 0.0
Comparing 065.java-121.java: 0.0
Comparing 065.java-122.java: 0.0
Comparing 065.java-123.java: 0.0
Comparing 065.java-124.java: 0.0
Comparing 065.java-125.java: 0.0
Comparing 065.java-126.java: 3.1634448
Comparing 065.java-127.java: 0.0
Comparing 065.java-128.java: 0.0
Comparing 065.java-129.java: 0.0
Comparing 065.java-130.java: 0.0
Comparing 065.java-131.java: 0.0
Comparing 065.java-132.java: 7.6923075
Comparing 065.java-133.java: 0.0
Comparing 065.java-134.java: 0.0
Comparing 065.java-135.java: 0.0
Comparing 065.java-136.java: 0.0
Comparing 065.java-137.java: 14.876033
Comparing 065.java-138.java: 3.4482758
Comparing 065.java-139.java: 17.777779
Comparing 065.java-140.java: 0.0
Comparing 065.java-141.java: 9.73236
Comparing 065.java-142.java: 0.0
Comparing 065.java-143.java: 0.0
Comparing 065.java-144.java: 3.4416826
Comparing 065.java-145.java: 0.0
Comparing 065.java-146.java: 0.0
Comparing 065.java-147.java: 0.0
Comparing 065.java-148.java: 0.0
Comparing 065.java-149.java: 0.0
Comparing 065.java-150.java: 12.162162
Comparing 065.java-151.java: 0.0
Comparing 065.java-152.java: 0.0
Comparing 065.java-153.java: 0.0
Comparing 065.java-154.java: 11.627907
Comparing 065.java-155.java: 9.230769
Comparing 065.java-156.java: 0.0
Comparing 065.java-157.java: 0.0
Comparing 065.java-158.java: 11.764706
Comparing 065.java-159.java: 0.0
Comparing 065.java-160.java: 0.0
Comparing 065.java-161.java: 12.676056
Comparing 065.java-162.java: 0.0
Comparing 065.java-163.java: 0.0
Comparing 065.java-164.java: 12.413794
Comparing 065.java-165.java: 0.0
Comparing 065.java-166.java: 0.0
Comparing 065.java-167.java: 0.0
Comparing 065.java-168.java: 8.530806
Comparing 065.java-169.java: 5.681818
Comparing 065.java-170.java: 0.0
Comparing 065.java-171.java: 0.0
Comparing 065.java-172.java: 0.0
Comparing 065.java-173.java: 0.0
Comparing 065.java-174.java: 0.0
Comparing 065.java-175.java: 0.0
Comparing 065.java-176.java: 0.0
Comparing 065.java-177.java: 8.29493
Comparing 065.java-178.java: 0.0
Comparing 065.java-179.java: 0.0
Comparing 065.java-180.java: 0.0
Comparing 065.java-181.java: 0.0
Comparing 065.java-182.java: 0.0
Comparing 065.java-183.java: 0.0
Comparing 065.java-184.java: 9.72973
Comparing 065.java-185.java: 0.0
Comparing 065.java-186.java: 0.0
Comparing 065.java-187.java: 0.0
Comparing 065.java-188.java: 0.0
Comparing 065.java-189.java: 0.0
Comparing 065.java-190.java: 0.0
Comparing 065.java-191.java: 0.0
Comparing 065.java-192.java: 6.47482
Comparing 065.java-193.java: 0.0
Comparing 065.java-194.java: 0.0
Comparing 065.java-195.java: 0.0
Comparing 065.java-196.java: 0.0
Comparing 065.java-197.java: 0.0
Comparing 065.java-198.java: 6.8441067
Comparing 065.java-199.java: 11.842105
Comparing 065.java-200.java: 0.0
Comparing 065.java-201.java: 0.0
Comparing 065.java-202.java: 0.0
Comparing 065.java-203.java: 0.0
Comparing 065.java-204.java: 0.0
Comparing 065.java-205.java: 0.0
Comparing 065.java-206.java: 0.0
Comparing 065.java-207.java: 0.0
Comparing 065.java-208.java: 0.0
Comparing 065.java-209.java: 0.0
Comparing 065.java-210.java: 0.0
Comparing 065.java-211.java: 0.0
Comparing 065.java-212.java: 18.333334
Comparing 065.java-213.java: 9.0
Comparing 065.java-214.java: 18.536585
Comparing 065.java-215.java: 0.0
Comparing 065.java-216.java: 12.080537
Comparing 065.java-217.java: 0.0
Comparing 065.java-218.java: 0.0
Comparing 065.java-219.java: 0.0
Comparing 065.java-220.java: 0.0
Comparing 065.java-221.java: 0.0
Comparing 065.java-222.java: 0.0
Comparing 065.java-223.java: 0.0
Comparing 065.java-224.java: 0.0
Comparing 065.java-225.java: 0.0
Comparing 065.java-226.java: 0.0
Comparing 065.java-227.java: 0.0
Comparing 065.java-228.java: 0.0
Comparing 065.java-229.java: 0.0
Comparing 065.java-230.java: 0.0
Comparing 065.java-231.java: 0.0
Comparing 065.java-232.java: 12.5
Comparing 065.java-233.java: 14.342629
Comparing 065.java-234.java: 0.0
Comparing 065.java-235.java: 0.0
Comparing 065.java-236.java: 0.0
Comparing 065.java-237.java: 0.0
Comparing 065.java-238.java: 0.0
Comparing 065.java-239.java: 0.0
Comparing 065.java-240.java: 0.0
Comparing 065.java-241.java: 17.924528
Comparing 065.java-242.java: 7.4074073
Comparing 065.java-243.java: 7.964602
Comparing 065.java-244.java: 9.821428
Comparing 065.java-245.java: 9.734513
Comparing 065.java-246.java: 9.128631
Comparing 065.java-247.java: 0.0
Comparing 065.java-248.java: 0.0
Comparing 065.java-249.java: 13.7404585
Comparing 065.java-250.java: 0.0
Comparing 065.java-251.java: 0.0
Comparing 065.java-252.java: 14.634147
Comparing 065.java-253.java: 0.0
Comparing 065.java-254.java: 0.0
Comparing 065.java-255.java: 0.0
Comparing 065.java-256.java: 0.0
Comparing 065.java-257.java: 9.205021
Comparing 065.java-258.java: 0.0
Comparing 066.java-067.java: 11.834319
Comparing 066.java-068.java: 11.695907
Comparing 066.java-069.java: 7.03125
Comparing 066.java-070.java: 7.4074073
Comparing 066.java-071.java: 0.0
Comparing 066.java-072.java: 0.0
Comparing 066.java-073.java: 0.0
Comparing 066.java-074.java: 0.0
Comparing 066.java-075.java: 0.0
Comparing 066.java-076.java: 0.0
Comparing 066.java-077.java: 0.0
Comparing 066.java-078.java: 0.0
Comparing 066.java-079.java: 0.0
Comparing 066.java-080.java: 0.0
Comparing 066.java-081.java: 0.0
Comparing 066.java-082.java: 0.0
Comparing 066.java-083.java: 0.0
Comparing 066.java-084.java: 0.0
Comparing 066.java-085.java: 0.0
Comparing 066.java-086.java: 0.0
Comparing 066.java-087.java: 0.0
Comparing 066.java-088.java: 0.0
Comparing 066.java-089.java: 0.0
Comparing 066.java-090.java: 0.0
Comparing 066.java-091.java: 0.0
Comparing 066.java-092.java: 0.0
Comparing 066.java-093.java: 0.0
Comparing 066.java-094.java: 0.0
Comparing 066.java-095.java: 0.0
Comparing 066.java-096.java: 0.0
Comparing 066.java-097.java: 0.0
Comparing 066.java-098.java: 0.0
Comparing 066.java-099.java: 0.0
Comparing 066.java-100.java: 0.0
Comparing 066.java-101.java: 0.0
Comparing 066.java-102.java: 0.0
Comparing 066.java-103.java: 0.0
Comparing 066.java-104.java: 0.0
Comparing 066.java-105.java: 0.0
Comparing 066.java-106.java: 0.0
Comparing 066.java-107.java: 0.0
Comparing 066.java-108.java: 0.0
Comparing 066.java-109.java: 12.269938
Comparing 066.java-110.java: 0.0
Comparing 066.java-111.java: 0.0
Comparing 066.java-112.java: 0.0
Comparing 066.java-113.java: 0.0
Comparing 066.java-114.java: 0.0
Comparing 066.java-115.java: 0.0
Comparing 066.java-116.java: 0.0
Comparing 066.java-117.java: 0.0
Comparing 066.java-118.java: 0.0
Comparing 066.java-119.java: 0.0
Comparing 066.java-120.java: 0.0
Comparing 066.java-121.java: 0.0
Comparing 066.java-122.java: 10.588235
Comparing 066.java-123.java: 0.0
Comparing 066.java-124.java: 0.0
Comparing 066.java-125.java: 0.0
Comparing 066.java-126.java: 0.0
Comparing 066.java-127.java: 0.0
Comparing 066.java-128.java: 0.0
Comparing 066.java-129.java: 0.0
Comparing 066.java-130.java: 0.0
Comparing 066.java-131.java: 0.0
Comparing 066.java-132.java: 0.0
Comparing 066.java-133.java: 0.0
Comparing 066.java-134.java: 0.0
Comparing 066.java-135.java: 0.0
Comparing 066.java-136.java: 0.0
Comparing 066.java-137.java: 0.0
Comparing 066.java-138.java: 0.0
Comparing 066.java-139.java: 0.0
Comparing 066.java-140.java: 0.0
Comparing 066.java-141.java: 0.0
Comparing 066.java-142.java: 0.0
Comparing 066.java-143.java: 0.0
Comparing 066.java-144.java: 3.2846715
Comparing 066.java-145.java: 0.0
Comparing 066.java-146.java: 0.0
Comparing 066.java-147.java: 0.0
Comparing 066.java-148.java: 0.0
Comparing 066.java-149.java: 0.0
Comparing 066.java-150.java: 0.0
Comparing 066.java-151.java: 0.0
Comparing 066.java-152.java: 0.0
Comparing 066.java-153.java: 0.0
Comparing 066.java-154.java: 10.152285
Comparing 066.java-155.java: 0.0
Comparing 066.java-156.java: 0.0
Comparing 066.java-157.java: 0.0
Comparing 066.java-158.java: 0.0
Comparing 066.java-159.java: 0.0
Comparing 066.java-160.java: 0.0
Comparing 066.java-161.java: 0.0
Comparing 066.java-162.java: 0.0
Comparing 066.java-163.java: 0.0
Comparing 066.java-164.java: 0.0
Comparing 066.java-165.java: 0.0
Comparing 066.java-166.java: 0.0
Comparing 066.java-167.java: 0.0
Comparing 066.java-168.java: 0.0
Comparing 066.java-169.java: 0.0
Comparing 066.java-170.java: 0.0
Comparing 066.java-171.java: 0.0
Comparing 066.java-172.java: 0.0
Comparing 066.java-173.java: 0.0
Comparing 066.java-174.java: 0.0
Comparing 066.java-175.java: 0.0
Comparing 066.java-176.java: 0.0
Comparing 066.java-177.java: 0.0
Comparing 066.java-178.java: 0.0
Comparing 066.java-179.java: 0.0
Comparing 066.java-180.java: 0.0
Comparing 066.java-181.java: 0.0
Comparing 066.java-182.java: 0.0
Comparing 066.java-183.java: 0.0
Comparing 066.java-184.java: 0.0
Comparing 066.java-185.java: 0.0
Comparing 066.java-186.java: 0.0
Comparing 066.java-187.java: 0.0
Comparing 066.java-188.java: 0.0
Comparing 066.java-189.java: 0.0
Comparing 066.java-190.java: 0.0
Comparing 066.java-191.java: 0.0
Comparing 066.java-192.java: 3.7865748
Comparing 066.java-193.java: 0.0
Comparing 066.java-194.java: 0.0
Comparing 066.java-195.java: 0.0
Comparing 066.java-196.java: 0.0
Comparing 066.java-197.java: 0.0
Comparing 066.java-198.java: 0.0
Comparing 066.java-199.java: 0.0
Comparing 066.java-200.java: 0.0
Comparing 066.java-201.java: 0.0
Comparing 066.java-202.java: 0.0
Comparing 066.java-203.java: 0.0
Comparing 066.java-204.java: 0.0
Comparing 066.java-205.java: 0.0
Comparing 066.java-206.java: 0.0
Comparing 066.java-207.java: 0.0
Comparing 066.java-208.java: 0.0
Comparing 066.java-209.java: 0.0
Comparing 066.java-210.java: 0.0
Comparing 066.java-211.java: 0.0
Comparing 066.java-212.java: 0.0
Comparing 066.java-213.java: 0.0
Comparing 066.java-214.java: 0.0
Comparing 066.java-215.java: 0.0
Comparing 066.java-216.java: 0.0
Comparing 066.java-217.java: 0.0
Comparing 066.java-218.java: 0.0
Comparing 066.java-219.java: 0.0
Comparing 066.java-220.java: 0.0
Comparing 066.java-221.java: 0.0
Comparing 066.java-222.java: 0.0
Comparing 066.java-223.java: 0.0
Comparing 066.java-224.java: 0.0
Comparing 066.java-225.java: 0.0
Comparing 066.java-226.java: 0.0
Comparing 066.java-227.java: 10.526316
Comparing 066.java-228.java: 0.0
Comparing 066.java-229.java: 0.0
Comparing 066.java-230.java: 0.0
Comparing 066.java-231.java: 0.0
Comparing 066.java-232.java: 0.0
Comparing 066.java-233.java: 6.521739
Comparing 066.java-234.java: 0.0
Comparing 066.java-235.java: 0.0
Comparing 066.java-236.java: 0.0
Comparing 066.java-237.java: 0.0
Comparing 066.java-238.java: 0.0
Comparing 066.java-239.java: 0.0
Comparing 066.java-240.java: 0.0
Comparing 066.java-241.java: 0.0
Comparing 066.java-242.java: 0.0
Comparing 066.java-243.java: 0.0
Comparing 066.java-244.java: 7.2289157
Comparing 066.java-245.java: 0.0
Comparing 066.java-246.java: 0.0
Comparing 066.java-247.java: 0.0
Comparing 066.java-248.java: 0.0
Comparing 066.java-249.java: 0.0
Comparing 066.java-250.java: 0.0
Comparing 066.java-251.java: 0.0
Comparing 066.java-252.java: 0.0
Comparing 066.java-253.java: 7.003891
Comparing 066.java-254.java: 0.0
Comparing 066.java-255.java: 0.0
Comparing 066.java-256.java: 0.0
Comparing 066.java-257.java: 0.0
Comparing 066.java-258.java: 0.0
Comparing 067.java-068.java: 14.634147
Comparing 067.java-069.java: 9.638555
Comparing 067.java-070.java: 10.169492
Comparing 067.java-071.java: 0.0
Comparing 067.java-072.java: 0.0
Comparing 067.java-073.java: 0.0
Comparing 067.java-074.java: 0.0
Comparing 067.java-075.java: 0.0
Comparing 067.java-076.java: 0.0
Comparing 067.java-077.java: 0.0
Comparing 067.java-078.java: 0.0
Comparing 067.java-079.java: 0.0
Comparing 067.java-080.java: 9.364549
Comparing 067.java-081.java: 0.0
Comparing 067.java-082.java: 0.0
Comparing 067.java-083.java: 0.0
Comparing 067.java-084.java: 0.0
Comparing 067.java-085.java: 0.0
Comparing 067.java-086.java: 0.0
Comparing 067.java-087.java: 0.0
Comparing 067.java-088.java: 9.090909
Comparing 067.java-089.java: 13.407822
Comparing 067.java-090.java: 15.568862
Comparing 067.java-091.java: 0.0
Comparing 067.java-092.java: 0.0
Comparing 067.java-093.java: 13.21839
Comparing 067.java-094.java: 7.5471697
Comparing 067.java-095.java: 5.7026477
Comparing 067.java-096.java: 0.0
Comparing 067.java-097.java: 0.0
Comparing 067.java-098.java: 0.0
Comparing 067.java-099.java: 12.658228
Comparing 067.java-100.java: 0.0
Comparing 067.java-101.java: 0.0
Comparing 067.java-102.java: 0.0
Comparing 067.java-103.java: 0.0
Comparing 067.java-104.java: 14.689265
Comparing 067.java-105.java: 0.0
Comparing 067.java-106.java: 10.727969
Comparing 067.java-107.java: 0.0
Comparing 067.java-108.java: 0.0
Comparing 067.java-109.java: 16.666666
Comparing 067.java-110.java: 11.428572
Comparing 067.java-111.java: 10.762332
Comparing 067.java-112.java: 0.0
Comparing 067.java-113.java: 0.0
Comparing 067.java-114.java: 0.0
Comparing 067.java-115.java: 0.0
Comparing 067.java-116.java: 0.0
Comparing 067.java-117.java: 0.0
Comparing 067.java-118.java: 0.0
Comparing 067.java-119.java: 0.0
Comparing 067.java-120.java: 0.0
Comparing 067.java-121.java: 12.565445
Comparing 067.java-122.java: 0.0
Comparing 067.java-123.java: 0.0
Comparing 067.java-124.java: 12.987013
Comparing 067.java-125.java: 0.0
Comparing 067.java-126.java: 4.088586
Comparing 067.java-127.java: 4.685212
Comparing 067.java-128.java: 0.0
Comparing 067.java-129.java: 0.0
Comparing 067.java-130.java: 0.0
Comparing 067.java-131.java: 0.0
Comparing 067.java-132.java: 0.0
Comparing 067.java-133.java: 0.0
Comparing 067.java-134.java: 0.0
Comparing 067.java-135.java: 0.0
Comparing 067.java-136.java: 0.0
Comparing 067.java-137.java: 0.0
Comparing 067.java-138.java: 4.6822743
Comparing 067.java-139.java: 0.0
Comparing 067.java-140.java: 0.0
Comparing 067.java-141.java: 0.0
Comparing 067.java-142.java: 0.0
Comparing 067.java-143.java: 0.0
Comparing 067.java-144.java: 0.0
Comparing 067.java-145.java: 0.0
Comparing 067.java-146.java: 0.0
Comparing 067.java-147.java: 0.0
Comparing 067.java-148.java: 0.0
Comparing 067.java-149.java: 0.0
Comparing 067.java-150.java: 0.0
Comparing 067.java-151.java: 0.0
Comparing 067.java-152.java: 0.0
Comparing 067.java-153.java: 0.0
Comparing 067.java-154.java: 0.0
Comparing 067.java-155.java: 0.0
Comparing 067.java-156.java: 5.2785926
Comparing 067.java-157.java: 10.6508875
Comparing 067.java-158.java: 0.0
Comparing 067.java-159.java: 0.0
Comparing 067.java-160.java: 0.0
Comparing 067.java-161.java: 0.0
Comparing 067.java-162.java: 0.0
Comparing 067.java-163.java: 6.2283735
Comparing 067.java-164.java: 0.0
Comparing 067.java-165.java: 0.0
Comparing 067.java-166.java: 0.0
Comparing 067.java-167.java: 0.0
Comparing 067.java-168.java: 0.0
Comparing 067.java-169.java: 5.9459457
Comparing 067.java-170.java: 0.0
Comparing 067.java-171.java: 0.0
Comparing 067.java-172.java: 0.0
Comparing 067.java-173.java: 0.0
Comparing 067.java-174.java: 0.0
Comparing 067.java-175.java: 0.0
Comparing 067.java-176.java: 0.0
Comparing 067.java-177.java: 0.0
Comparing 067.java-178.java: 10.695188
Comparing 067.java-179.java: 11.842105
Comparing 067.java-180.java: 0.0
Comparing 067.java-181.java: 0.0
Comparing 067.java-182.java: 0.0
Comparing 067.java-183.java: 0.0
Comparing 067.java-184.java: 0.0
Comparing 067.java-185.java: 0.0
Comparing 067.java-186.java: 0.0
Comparing 067.java-187.java: 10.566038
Comparing 067.java-188.java: 0.0
Comparing 067.java-189.java: 0.0
Comparing 067.java-190.java: 0.0
Comparing 067.java-191.java: 6.451613
Comparing 067.java-192.java: 4.878049
Comparing 067.java-193.java: 6.9478908
Comparing 067.java-194.java: 0.0
Comparing 067.java-195.java: 0.0
Comparing 067.java-196.java: 15.286624
Comparing 067.java-197.java: 0.0
Comparing 067.java-198.java: 6.405694
Comparing 067.java-199.java: 0.0
Comparing 067.java-200.java: 0.0
Comparing 067.java-201.java: 0.0
Comparing 067.java-202.java: 0.0
Comparing 067.java-203.java: 0.0
Comparing 067.java-204.java: 0.0
Comparing 067.java-205.java: 0.0
Comparing 067.java-206.java: 0.0
Comparing 067.java-207.java: 0.0
Comparing 067.java-208.java: 0.0
Comparing 067.java-209.java: 0.0
Comparing 067.java-210.java: 0.0
Comparing 067.java-211.java: 0.0
Comparing 067.java-212.java: 0.0
Comparing 067.java-213.java: 11.009174
Comparing 067.java-214.java: 0.0
Comparing 067.java-215.java: 0.0
Comparing 067.java-216.java: 0.0
Comparing 067.java-217.java: 0.0
Comparing 067.java-218.java: 0.0
Comparing 067.java-219.java: 7.5313807
Comparing 067.java-220.java: 0.0
Comparing 067.java-221.java: 0.0
Comparing 067.java-222.java: 0.0
Comparing 067.java-223.java: 0.0
Comparing 067.java-224.java: 10.837439
Comparing 067.java-225.java: 0.0
Comparing 067.java-226.java: 8.29493
Comparing 067.java-227.java: 12.195122
Comparing 067.java-228.java: 0.0
Comparing 067.java-229.java: 0.0
Comparing 067.java-230.java: 0.0
Comparing 067.java-231.java: 0.0
Comparing 067.java-232.java: 0.0
Comparing 067.java-233.java: 7.434944
Comparing 067.java-234.java: 6.6666665
Comparing 067.java-235.java: 0.0
Comparing 067.java-236.java: 0.0
Comparing 067.java-237.java: 0.0
Comparing 067.java-238.java: 0.0
Comparing 067.java-239.java: 0.0
Comparing 067.java-240.java: 0.0
Comparing 067.java-241.java: 0.0
Comparing 067.java-242.java: 9.722222
Comparing 067.java-243.java: 0.0
Comparing 067.java-244.java: 8.264462
Comparing 067.java-245.java: 11.4754095
Comparing 067.java-246.java: 9.266409
Comparing 067.java-247.java: 0.0
Comparing 067.java-248.java: 0.0
Comparing 067.java-249.java: 0.0
Comparing 067.java-250.java: 0.0
Comparing 067.java-251.java: 0.0
Comparing 067.java-252.java: 0.0
Comparing 067.java-253.java: 0.0
Comparing 067.java-254.java: 0.0
Comparing 067.java-255.java: 0.0
Comparing 067.java-256.java: 0.0
Comparing 067.java-257.java: 10.894941
Comparing 067.java-258.java: 0.0
Comparing 068.java-069.java: 17.52988
Comparing 068.java-070.java: 18.487394
Comparing 068.java-071.java: 6.3324537
Comparing 068.java-072.java: 0.0
Comparing 068.java-073.java: 0.0
Comparing 068.java-074.java: 0.0
Comparing 068.java-075.java: 0.0
Comparing 068.java-076.java: 0.0
Comparing 068.java-077.java: 0.0
Comparing 068.java-078.java: 0.0
Comparing 068.java-079.java: 0.0
Comparing 068.java-080.java: 7.973422
Comparing 068.java-081.java: 7.594937
Comparing 068.java-082.java: 0.0
Comparing 068.java-083.java: 10.6508875
Comparing 068.java-084.java: 0.0
Comparing 068.java-085.java: 0.0
Comparing 068.java-086.java: 0.0
Comparing 068.java-087.java: 0.0
Comparing 068.java-088.java: 14.583333
Comparing 068.java-089.java: 13.259668
Comparing 068.java-090.java: 14.201183
Comparing 068.java-091.java: 0.0
Comparing 068.java-092.java: 0.0
Comparing 068.java-093.java: 12.571428
Comparing 068.java-094.java: 14.981274
Comparing 068.java-095.java: 4.868154
Comparing 068.java-096.java: 0.0
Comparing 068.java-097.java: 0.0
Comparing 068.java-098.java: 9.132421
Comparing 068.java-099.java: 12.5
Comparing 068.java-100.java: 0.0
Comparing 068.java-101.java: 0.0
Comparing 068.java-102.java: 0.0
Comparing 068.java-103.java: 0.0
Comparing 068.java-104.java: 23.463688
Comparing 068.java-105.java: 0.0
Comparing 068.java-106.java: 9.125475
Comparing 068.java-107.java: 0.0
Comparing 068.java-108.java: 0.0
Comparing 068.java-109.java: 12.658228
Comparing 068.java-110.java: 9.716599
Comparing 068.java-111.java: 10.666667
Comparing 068.java-112.java: 0.0
Comparing 068.java-113.java: 0.0
Comparing 068.java-114.java: 0.0
Comparing 068.java-115.java: 0.0
Comparing 068.java-116.java: 0.0
Comparing 068.java-117.java: 0.0
Comparing 068.java-118.java: 0.0
Comparing 068.java-119.java: 0.0
Comparing 068.java-120.java: 0.0
Comparing 068.java-121.java: 12.435233
Comparing 068.java-122.java: 0.0
Comparing 068.java-123.java: 0.0
Comparing 068.java-124.java: 12.820513
Comparing 068.java-125.java: 0.0
Comparing 068.java-126.java: 7.8098474
Comparing 068.java-127.java: 3.5036497
Comparing 068.java-128.java: 0.0
Comparing 068.java-129.java: 0.0
Comparing 068.java-130.java: 0.0
Comparing 068.java-131.java: 0.0
Comparing 068.java-132.java: 0.0
Comparing 068.java-133.java: 0.0
Comparing 068.java-134.java: 0.0
Comparing 068.java-135.java: 0.0
Comparing 068.java-136.java: 0.0
Comparing 068.java-137.java: 12.765958
Comparing 068.java-138.java: 4.0
Comparing 068.java-139.java: 11.612904
Comparing 068.java-140.java: 12.087913
Comparing 068.java-141.java: 4.6403713
Comparing 068.java-142.java: 12.222222
Comparing 068.java-143.java: 0.0
Comparing 068.java-144.java: 0.0
Comparing 068.java-145.java: 0.0
Comparing 068.java-146.java: 0.0
Comparing 068.java-147.java: 0.0
Comparing 068.java-148.java: 0.0
Comparing 068.java-149.java: 0.0
Comparing 068.java-150.java: 0.0
Comparing 068.java-151.java: 0.0
Comparing 068.java-152.java: 0.0
Comparing 068.java-153.java: 9.523809
Comparing 068.java-154.java: 10.416667
Comparing 068.java-155.java: 18.60465
Comparing 068.java-156.java: 0.0
Comparing 068.java-157.java: 0.0
Comparing 068.java-158.java: 0.0
Comparing 068.java-159.java: 0.0
Comparing 068.java-160.java: 0.0
Comparing 068.java-161.java: 0.0
Comparing 068.java-162.java: 8.823529
Comparing 068.java-163.java: 13.058419
Comparing 068.java-164.java: 0.0
Comparing 068.java-165.java: 0.0
Comparing 068.java-166.java: 0.0
Comparing 068.java-167.java: 0.0
Comparing 068.java-168.java: 7.7922077
Comparing 068.java-169.java: 11.827957
Comparing 068.java-170.java: 0.0
Comparing 068.java-171.java: 0.0
Comparing 068.java-172.java: 0.0
Comparing 068.java-173.java: 0.0
Comparing 068.java-174.java: 0.0
Comparing 068.java-175.java: 0.0
Comparing 068.java-176.java: 0.0
Comparing 068.java-177.java: 0.0
Comparing 068.java-178.java: 10.58201
Comparing 068.java-179.java: 12.987013
Comparing 068.java-180.java: 0.0
Comparing 068.java-181.java: 0.0
Comparing 068.java-182.java: 0.0
Comparing 068.java-183.java: 0.0
Comparing 068.java-184.java: 8.780488
Comparing 068.java-185.java: 0.0
Comparing 068.java-186.java: 0.0
Comparing 068.java-187.java: 8.988764
Comparing 068.java-188.java: 0.0
Comparing 068.java-189.java: 0.0
Comparing 068.java-190.java: 0.0
Comparing 068.java-191.java: 6.4102564
Comparing 068.java-192.java: 7.986111
Comparing 068.java-193.java: 5.9259257
Comparing 068.java-194.java: 0.0
Comparing 068.java-195.java: 9.21659
Comparing 068.java-196.java: 15.094339
Comparing 068.java-197.java: 0.0
Comparing 068.java-198.java: 0.0
Comparing 068.java-199.java: 0.0
Comparing 068.java-200.java: 0.0
Comparing 068.java-201.java: 0.0
Comparing 068.java-202.java: 0.0
Comparing 068.java-203.java: 0.0
Comparing 068.java-204.java: 0.0
Comparing 068.java-205.java: 0.0
Comparing 068.java-206.java: 0.0
Comparing 068.java-207.java: 6.2937064
Comparing 068.java-208.java: 0.0
Comparing 068.java-209.java: 0.0
Comparing 068.java-210.java: 0.0
Comparing 068.java-211.java: 0.0
Comparing 068.java-212.java: 31.428572
Comparing 068.java-213.java: 11.818182
Comparing 068.java-214.java: 8.0
Comparing 068.java-215.java: 0.0
Comparing 068.java-216.java: 0.0
Comparing 068.java-217.java: 0.0
Comparing 068.java-218.java: 0.0
Comparing 068.java-219.java: 7.4688797
Comparing 068.java-220.java: 0.0
Comparing 068.java-221.java: 0.0
Comparing 068.java-222.java: 0.0
Comparing 068.java-223.java: 0.0
Comparing 068.java-224.java: 10.731708
Comparing 068.java-225.java: 0.0
Comparing 068.java-226.java: 0.0
Comparing 068.java-227.java: 12.048193
Comparing 068.java-228.java: 0.0
Comparing 068.java-229.java: 0.0
